DATE,Ap_w_NA,Amer_rel_Sunspot,Ap_3,SS_3,Ap_7,SS_7,Ap_21,SS_21,Ap_91,SS_91,Ap_343,SS_343
1983-11-10,29,65,27.333333333333332,78,16.428571428571427,65.14285714285714,16.047619047619047,32,16.24175824175824,52.8021978021978,18.9067055393586,75.51603498542273
1983-11-11,40,49,33,71.66666666666667,17.714285714285715,69.28571428571429,17.142857142857142,33.95238095238095,16.494505494505493,52.505494505494504,18.979591836734695,75.36151603498543
1983-11-12,44,35,37.333333333333336,59.666666666666664,22.428571428571427,69,18.285714285714285,35.38095238095238,16.64835164835165,51.92307692307692,19.06997084548105,75.14577259475219
1983-11-13,24,29,37.666666666666664,49.666666666666664,28.285714285714285,65.57142857142857,19.476190476190474,35.857142857142854,16.857142857142858,51.20879120879121,19.160349854227405,74.87172011661808
1983-11-14,28,29,36,37.666666666666664,31.285714285714285,58.857142857142854,19.61904761904762,36.476190476190474,17.021978021978022,50.45054945054945,19.198250728862973,74.56851311953353
1983-11-15,23,29,32,31,33.57142857142857,51,19.904761904761905,37,17.21978021978022,49.79120879120879,19.271137026239067,74.17784256559767
1983-11-16,30,34,25,29,33,43,20.714285714285715,37.57142857142857,17.428571428571427,49.23076923076923,19.253644314868804,73.78717201166181
1983-11-17,38,30,27,30.666666666666668,31.142857142857142,38.57142857142857,22,38.57142857142857,17.692307692307693,48.879120879120876,19.262390670553938,73.37026239067055
1983-11-18,27,31,30.333333333333332,31,32.42857142857143,33.57142857142857,23.714285714285715,39.42857142857143,18.087912087912088,48.48351648351648,19.32069970845481,72.99708454810495
1983-11-19,18,26,31.666666666666668,31.666666666666668,30.571428571428573,31,24.523809523809526,40.333333333333336,18.285714285714285,48.2967032967033,19.26530612244898,72.6064139941691
1983-11-20,26,5,27.666666666666668,29,26.857142857142858,29.714285714285715,23.761904761904763,41.57142857142857,18.36263736263736,48.142857142857146,19.259475218658892,72.1807580174927
1983-11-21,9,0,23.666666666666668,20.666666666666668,27.142857142857142,26.285714285714285,24.095238095238095,41.476190476190474,18.373626373626372,47.69230769230769,19.294460641399418,71.65889212827989
1983-11-22,6,0,17.666666666666668,10.333333333333334,24.428571428571427,22.142857142857142,24.047619047619047,40.80952380952381,18.307692307692307,47.20879120879121,19.303206997084548,71.18950437317784
1983-11-23,2,0,13.666666666666666,1.6666666666666667,22,18,23.428571428571427,40.04761904761905,18.021978021978022,46.747252747252745,19.29737609329446,70.72594752186589
1983-11-24,12,0,5.666666666666667,0,18,13.142857142857142,21.857142857142858,38.95238095238095,17.791208791208792,46.2967032967033,19.271137026239067,70.2798833819242
1983-11-25,16,0,6.666666666666667,0,14.285714285714286,8.857142857142858,21.476190476190474,37.23809523809524,17.52747252747253,45.824175824175825,19.26822157434402,69.90087463556851
1983-11-26,22,1,10,0,12.714285714285714,4.428571428571429,21.904761904761905,34.80952380952381,17.417582417582416,45.285714285714285,19.134110787172013,69.59475218658892
1983-11-27,7,2,16.666666666666668,0.3333333333333333,13.285714285714286,0.8571428571428571,22.80952380952381,32.04761904761905,17.604395604395606,44.8021978021978,19.07871720116618,69.31778425655976
1983-11-28,15,13,15,1,10.571428571428571,0.42857142857142855,23,28.523809523809526,17.593406593406595,44.27472527472528,19,69.11661807580175
1983-11-29,23,16,14.666666666666666,5.333333333333333,11.428571428571429,2.2857142857142856,23.142857142857142,25.142857142857142,17.571428571428573,43.84615384615385,18.909620991253643,68.98833819241983
1983-11-30,22,17,15,10.333333333333334,13.857142857142858,4.571428571428571,22.952380952380953,21.857142857142858,17.626373626373628,43.54945054945055,18.868804664723033,68.80758017492711
1983-12-01,13,21,20,15.333333333333334,16.714285714285715,7,21.952380952380953,19.571428571428573,17.54945054945055,43.2967032967033,18.810495626822156,68.61516034985422
1983-12-02,8,25,19.333333333333332,18,16.857142857142858,10,21.19047619047619,17.476190476190474,17.505494505494507,43.05494505494506,18.77259475218659,68.40524781341108
1983-12-03,4,13,14.333333333333334,21,15.714285714285714,13.571428571428571,19.666666666666668,16.333333333333332,17.52747252747253,42.83516483516483,18.740524781341108,68.1807580174927
1983-12-04,4,8,8.333333333333334,19.666666666666668,13.142857142857142,15.285714285714286,17.761904761904763,15.285714285714286,17.505494505494507,42.37362637362637,18.71137026239067,67.8600583090379
1983-12-05,16,19,5.333333333333333,15.333333333333334,12.714285714285714,16.142857142857142,16.80952380952381,14.285714285714286,17.516483516483518,41.747252747252745,18.696793002915452,67.54227405247813
1983-12-06,28,40,8,13.333333333333334,12.857142857142858,17,16.238095238095237,13.80952380952381,17.65934065934066,41.043956043956044,18.690962099125365,67.26530612244898
1983-12-07,27,42,16,22.333333333333332,13.571428571428571,20.428571428571427,16.476190476190474,14.333333333333334,17.912087912087912,40.604395604395606,18.71137026239067,67.05247813411079
1983-12-08,11,49,23.666666666666668,33.666666666666664,14.285714285714286,24,16.333333333333332,14.714285714285714,17.967032967032967,40.27472527472528,18.73177842565598,66.89504373177843
1983-12-09,3,69,22,43.666666666666664,14,28,15.047619047619047,15.619047619047619,17.923076923076923,40.07692307692308,18.720116618075803,66.79883381924198
1983-12-10,22,85,13.666666666666666,53.333333333333336,13.285714285714286,34.285714285714285,13.904761904761905,17.428571428571427,17.78021978021978,40.20879120879121,18.708454810495628,66.80758017492711
1983-12-11,33,76,12,67.66666666666667,15.857142857142858,44.57142857142857,14.095238095238095,20.238095238095237,17.89010989010989,40.417582417582416,18.740524781341108,66.88338192419825
1983-12-12,23,67,19.333333333333332,76.66666666666667,20,54.285714285714285,14.428571428571429,23.61904761904762,18.12087912087912,40.747252747252745,18.816326530612244,66.93586005830903
1983-12-13,24,61,26,76,21,61.142857142857146,15.095238095238095,26.80952380952381,18.23076923076923,41.10989010989011,18.85131195335277,66.97667638483965
1983-12-14,24,51,26.666666666666668,68,20.428571428571427,64.14285714285714,15.952380952380953,29.714285714285715,18.417582417582416,41.38461538461539,18.895043731778426,66.9795918367347
1983-12-15,17,50,23.666666666666668,59.666666666666664,20,65.42857142857143,17,32.142857142857146,18.615384615384617,41.604395604395606,18.94752186588921,66.89212827988338
1983-12-16,6,37,21.666666666666668,54,20.857142857142858,65.57142857142857,17.238095238095237,34.523809523809526,18.571428571428573,41.78021978021978,18.988338192419825,66.74344023323616
1983-12-17,6,42,15.666666666666666,46,21.285714285714285,61,16.761904761904763,36.285714285714285,18.35164835164835,41.824175824175825,18.994169096209912,66.54227405247813
1983-12-18,7,36,9.666666666666666,43,19,54.857142857142854,16,38.23809523809524,18.142857142857142,41.9010989010989,18.985422740524783,66.35860058309038
1983-12-19,9,34,6.333333333333333,38.333333333333336,15.285714285714286,49.142857142857146,16,39.857142857142854,18.0989010989011,41.8021978021978,18.94752186588921,66.19533527696792
1983-12-20,5,27,7.333333333333333,37.333333333333336,13.285714285714286,44.42857142857143,15.714285714285714,40.857142857142854,17.604395604395606,41.78021978021978,18.746355685131196,66.0204081632653
1983-12-21,4,24,7,32.333333333333336,10.571428571428571,39.57142857142857,14.857142857142858,41.38095238095238,17.417582417582416,41.72527472527472,18.728862973760933,65.8600583090379
1983-12-22,12,16,6,28.333333333333332,7.714285714285714,35.714285714285715,14,41.714285714285715,17.34065934065934,41.61538461538461,18.68804664723032,65.71428571428571
1983-12-23,11,17,7,22.333333333333332,7,30.857142857142858,13.952380952380953,41.476190476190474,17.32967032967033,41.35164835164835,18.699708454810494,65.51020408163265
1983-12-24,15,23,9,19,7.714285714285714,28,14.095238095238095,41.095238095238095,17.406593406593405,41.065934065934066,18.708454810495628,65.28279883381924
1983-12-25,11,23,12.666666666666666,18.666666666666668,9,25.285714285714285,14.619047619047619,41.57142857142857,17.47252747252747,40.9010989010989,18.68804664723032,65.08746355685132
1983-12-26,16,20,12.333333333333334,21,9.571428571428571,23.428571428571427,14.952380952380953,42.285714285714285,17.23076923076923,40.73626373626374,18.64723032069971,64.88338192419825
1983-12-27,15,3,14,22,10.571428571428571,21.428571428571427,14.952380952380953,42.333333333333336,17.0989010989011,40.46153846153846,18.620991253644316,64.65889212827989
1983-12-28,13,1,14,15.333333333333334,12,18,14.333333333333334,40.57142857142857,17.12087912087912,39.92307692307692,18.571428571428573,64.39650145772595
1983-12-29,9,6,14.666666666666666,8,13.285714285714286,14.714285714285714,13.666666666666666,38.61904761904762,17.153846153846153,39.37362637362637,18.559766763848398,64.14285714285714
1983-12-30,33,11,12.333333333333334,3.3333333333333335,12.857142857142858,13.285714285714286,13.571428571428571,36.57142857142857,17.164835164835164,38.934065934065934,18.545189504373177,63.924198250728864
1983-12-31,27,6,18.333333333333332,6,16,12.428571428571429,15,33.80952380952381,17.494505494505493,38.7032967032967,18.606413994169095,63.755102040816325
1984-01-01,28,16,23,7.666666666666667,17.714285714285715,10,15.238095238095237,30.047619047619047,17.67032967032967,38.417582417582416,18.661807580174926,63.5801749271137
1984-01-02,20,16,29.333333333333332,11,20.142857142857142,9,15,27.19047619047619,17.725274725274726,37.97802197802198,18.714285714285715,63.46355685131196
1984-01-03,20,18,25,12.666666666666666,20.714285714285715,8.428571428571429,14.857142857142858,24.761904761904763,17.747252747252748,37.40659340659341,18.708454810495628,63.349854227405245
1984-01-04,30,18,22.666666666666668,16.666666666666668,21.428571428571427,10.571428571428571,14.666666666666666,22.714285714285715,17.494505494505493,36.8021978021978,18.720116618075803,63.18950437317784
1984-01-05,26,17,23.333333333333332,17.333333333333332,23.857142857142858,13,14.952380952380953,21.142857142857142,17.736263736263737,36.35164835164835,18.77259475218659,63.02623906705539
1984-01-06,14,24,25.333333333333332,17.666666666666668,26.285714285714285,14.571428571428571,15.380952380952381,19.571428571428573,17.78021978021978,35.72527472527472,18.81924198250729,62.8600583090379
1984-01-07,5,22,23.333333333333332,19.666666666666668,23.571428571428573,16.428571428571427,15.761904761904763,18.952380952380953,17.813186813186814,35.043956043956044,18.830903790087465,62.65597667638484
1984-01-08,3,35,15,21,20.428571428571427,18.714285714285715,15.714285714285714,18,17.692307692307693,34.27472527472528,18.79883381924198,62.44606413994169
1984-01-09,4,47,7.333333333333333,27,16.857142857142858,21.428571428571427,15.523809523809524,17.952380952380953,17.67032967032967,33.54945054945055,18.752186588921283,62.2332361516035
1984-01-10,14,47,4,34.666666666666664,14.571428571428571,25.857142857142858,15.285714285714286,18.571428571428573,17.63736263736264,32.84615384615385,18.72594752186589,62.032069970845484
1984-01-11,10,44,7,43,13.714285714285714,30,15.714285714285714,19.523809523809526,17.725274725274726,31.87912087912088,18.73469387755102,61.880466472303205
1984-01-12,5,47,9.333333333333334,46,10.857142857142858,33.714285714285715,16,20.476190476190474,17.791208791208792,31.0989010989011,18.749271137026238,61.7201166180758
1984-01-13,9,44,9.666666666666666,46,7.857142857142857,38,15.666666666666666,21.952380952380953,17.516483516483518,30.604395604395606,18.74344023323615,61.59475218658892
1984-01-14,6,42,8,45,7.142857142857143,40.857142857142854,15.571428571428571,23.238095238095237,17.373626373626372,30.263736263736263,18.597667638483966,61.440233236151606
1984-01-15,6,38,6.666666666666667,44.333333333333336,7.285714285714286,43.714285714285715,15.142857142857142,24.142857142857142,17.23076923076923,30.01098901098901,18.198250728862973,61.309037900874635
1984-01-16,6,42,7,41.333333333333336,7.714285714285714,44.142857142857146,14.904761904761905,24.857142857142858,17.153846153846153,29.78021978021978,18.07871720116618,61.183673469387756
1984-01-17,7,49,6,40.666666666666664,8,43.42857142857143,14.428571428571429,25.904761904761905,16.692307692307693,29.64835164835165,17.97084548104956,61.09037900874635
1984-01-18,6,49,6.333333333333333,43,7,43.714285714285715,14.047619047619047,28.095238095238095,16.208791208791208,29.54945054945055,17.93877551020408,61.06122448979592
1984-01-19,19,53,6.333333333333333,46.666666666666664,6.428571428571429,44.42857142857143,13.714285714285714,30.38095238095238,16.186813186813186,29.67032967032967,17.903790087463555,61.08163265306123
1984-01-20,9,62,10.666666666666666,50.333333333333336,8.428571428571429,45.285714285714285,14.19047619047619,32.61904761904762,16.32967032967033,29.98901098901099,17.892128279883384,61.142857142857146
1984-01-21,12,65,11.333333333333334,54.666666666666664,8.428571428571429,47.857142857142854,13.047619047619047,35.04761904761905,16.252747252747252,30.46153846153846,17.848396501457724,61.25655976676385
1984-01-22,12,65,13.333333333333334,60,9.285714285714286,51.142857142857146,12.333333333333334,37.857142857142854,16.175824175824175,30.9010989010989,17.78717201166181,61.39067055393586
1984-01-23,6,65,11,64,10.142857142857142,55,11.571428571428571,40.19047619047619,16.076923076923077,31.439560439560438,17.720116618075803,61.55393586005831
1984-01-24,5,75,10,65,10.142857142857142,58.285714285714285,10.904761904761905,42.523809523809526,15.901098901098901,31.956043956043956,17.65597667638484,61.71720116618076
1984-01-25,10,99,7.666666666666667,68.33333333333333,9.857142857142858,62,10.19047619047619,45.23809523809524,15.89010989010989,32.59340659340659,17.597667638483966,61.89795918367347
1984-01-26,16,106,7,79.66666666666667,10.428571428571429,69.14285714285714,9.238095238095237,49.095238095238095,15.967032967032967,33.53846153846154,17.53935860058309,62.137026239067055
1984-01-27,8,102,10.333333333333334,93.33333333333333,10,76.71428571428571,8.761904761904763,53.333333333333336,16.12087912087912,34.57142857142857,17.53935860058309,62.36151603498542
1984-01-28,22,98,11.333333333333334,102.33333333333333,9.857142857142858,82.42857142857143,8.476190476190476,57.04761904761905,16.0989010989011,35.56043956043956,17.52186588921283,62.559766763848394
1984-01-29,21,108,15.333333333333334,102,11.285714285714286,87.14285714285714,9.285714285714286,60.666666666666664,15.967032967032967,36.637362637362635,17.556851311953352,62.74635568513119
1984-01-30,32,93,17,102.66666666666667,12.571428571428571,93.28571428571429,10.142857142857142,64.14285714285714,15.989010989010989,37.747252747252745,17.49854227405248,62.9533527696793
1984-01-31,23,90,25,99.66666666666667,16.285714285714285,97.28571428571429,11.476190476190476,66.33333333333333,16.23076923076923,38.61538461538461,17.486880466472304,63.11078717201166
1984-02-01,16,98,25.333333333333332,97,18.857142857142858,99.42857142857143,11.904761904761905,68.38095238095238,16.274725274725274,39.42857142857143,17.49271137026239,63.27405247813411
1984-02-02,20,80,23.666666666666668,93.66666666666667,19.714285714285715,99.28571428571429,12.19047619047619,70.95238095238095,16.065934065934066,40.252747252747255,17.489795918367346,63.440233236151606
1984-02-03,19,63,19.666666666666668,89.33333333333333,20.285714285714285,95.57142857142857,12.904761904761905,72.52380952380952,16.065934065934066,40.73626373626374,17.50728862973761,63.50728862973761
1984-02-04,54,62,18.333333333333332,80.33333333333333,21.857142857142858,90,13.380952380952381,73.42857142857143,16.197802197802197,40.86813186813187,17.545189504373177,63.49271137026239
1984-02-05,14,64,31,68.33333333333333,26.428571428571427,84.85714285714286,15.666666666666666,74.38095238095238,16.75824175824176,40.9010989010989,17.68804664723032,63.44897959183673
1984-02-06,8,77,29,63,25.428571428571427,78.57142857142857,16.047619047619047,75.61904761904762,16.87912087912088,40.76923076923077,17.708454810495628,63.373177842565596
1984-02-07,9,75,25.333333333333332,67.66666666666667,22,76.28571428571429,16.142857142857142,77.28571428571429,16.835164835164836,40.69230769230769,17.708454810495628,63.291545189504376
1984-02-08,7,84,10.333333333333334,72,20,74.14285714285714,16.238095238095237,78.52380952380952,16.63736263736264,40.582417582417584,17.6734693877551,63.23032069970846
1984-02-09,9,106,8,78.66666666666667,18.714285714285715,72.14285714285714,16.285714285714285,80.19047619047619,16.24175824175824,40.79120879120879,17.443148688046648,63.24781341107872
1984-02-10,21,117,8.333333333333334,88.33333333333333,17.142857142857142,75.85714285714286,15.80952380952381,82.71428571428571,16.021978021978022,41.24175824175824,17.364431486880466,63.32069970845481
1984-02-11,21,120,12.333333333333334,102.33333333333333,17.428571428571427,83.57142857142857,16.38095238095238,85.33333333333333,15.813186813186814,41.989010989010985,17.34985422740525,63.39067055393586
1984-02-12,12,115,17,114.33333333333333,12.714285714285714,91.85714285714286,16.80952380952381,87.95238095238095,15.56043956043956,42.92307692307692,17.32944606413994,63.44897959183673
1984-02-13,36,100,18,117.33333333333333,12.428571428571429,99.14285714285714,16.80952380952381,90.33333333333333,15.428571428571429,43.86813186813187,17.32944606413994,63.542274052478135
1984-02-14,43,77,23,111.66666666666667,16.428571428571427,102.42857142857143,18.238095238095237,92,15.516483516483516,44.64835164835165,17.41399416909621,63.63848396501458
1984-02-15,19,72,30.333333333333332,97.33333333333333,21.285714285714285,102.71428571428571,20.047619047619047,92.0952380952381,15.736263736263735,45.175824175824175,17.52186588921283,63.69679300291545
1984-02-16,7,46,32.666666666666664,83,23,101,20.476190476190474,90.80952380952381,15.615384615384615,45.59340659340659,17.55393586005831,63.70553935860058
1984-02-17,9,38,23,65,22.714285714285715,92.42857142857143,20.047619047619047,87.95238095238095,15.274725274725276,45.76923076923077,17.55393586005831,63.68513119533527
1984-02-18,17,46,11.666666666666666,52,21,81.14285714285714,20.095238095238095,84.9047619047619,15.076923076923077,45.84615384615385,17.510204081632654,63.66180758017493
1984-02-19,7,52,11,43.333333333333336,20.428571428571427,70.57142857142857,19.857142857142858,82.42857142857143,15.065934065934066,46.065934065934066,17.40524781341108,63.72303206997085
1984-02-20,13,57,11,45.333333333333336,19.714285714285715,61.57142857142857,19.19047619047619,79.76190476190476,14.857142857142858,46.582417582417584,17.355685131195337,63.84548104956268
1984-02-21,14,80,12.333333333333334,51.666666666666664,16.428571428571427,55.42857142857143,18.285714285714285,78.04761904761905,14.901098901098901,47.20879120879121,17.317784256559765,63.95043731778426
1984-02-22,8,95,11.333333333333334,63,12.285714285714286,55.857142857142854,17.857142857142858,77.57142857142857,14.989010989010989,48.08791208791209,17.314868804664723,64.0466472303207
1984-02-23,15,103,11.666666666666666,77.33333333333333,10.714285714285714,59.142857142857146,17.476190476190474,77.42857142857143,15.054945054945055,49.13186813186813,17.306122448979593,64.15160349854227
1984-02-24,10,114,12.333333333333334,92.66666666666667,11.857142857142858,67.28571428571429,17.238095238095237,78.52380952380952,15.087912087912088,50.26373626373626,17.317784256559765,64.24781341107872
1984-02-25,7,108,11,104,12,78.14285714285714,16.80952380952381,80.95238095238095,15.021978021978022,51.51648351648352,17.28862973760933,64.34693877551021
1984-02-26,16,93,10.666666666666666,108.33333333333333,10.571428571428571,87,14.571428571428571,83.14285714285714,14.857142857142858,52.69230769230769,17.22740524781341,64.43440233236151
1984-02-27,34,71,11,105,11.857142857142858,92.85714285714286,14.666666666666666,84.52380952380952,14.956043956043956,53.69230769230769,17.18075801749271,64.47230320699708
1984-02-28,8,73,19,90.66666666666667,14.857142857142858,94.85714285714286,15.904761904761905,84.23809523809524,15.164835164835164,54.32967032967033,17.244897959183675,64.46064139941691
1984-02-29,10,78,19.333333333333332,79,14,93.85714285714286,15.857142857142858,84.14285714285714,15,54.956043956043956,17.24198250728863,64.48396501457727
1984-03-01,32,76,17.333333333333332,74,14.285714285714286,91.42857142857143,16,83.85714285714286,14.868131868131869,55.62637362637363,17.244897959183675,64.54227405247813
1984-03-02,38,74,16.666666666666668,75.66666666666667,16.714285714285715,87.57142857142857,17.095238095238095,82.42857142857143,15.076923076923077,56.23076923076923,17.309037900874635,64.6064139941691
1984-03-03,35,63,26.666666666666668,76,20.714285714285715,81.85714285714286,17.904761904761905,80.38095238095238,15.406593406593407,56.76923076923077,17.27405247813411,64.68513119533527
1984-03-04,9,57,35,71,24.714285714285715,75.42857142857143,18.571428571428573,77.66666666666667,15.747252747252746,57.31868131868132,17.338192419825074,64.67930029154519
1984-03-05,4,62,27.333333333333332,64.66666666666667,23.714285714285715,70.28571428571429,18.428571428571427,74.9047619047619,15.802197802197803,57.857142857142854,17.355685131195337,64.67055393586006
1984-03-06,31,49,16,60.666666666666664,19.428571428571427,69,16.904761904761905,73.0952380952381,15.67032967032967,58.32967032967033,17.259475218658892,64.72594752186589
1984-03-07,26,48,14.666666666666666,56,22.714285714285715,65.57142857142857,16.333333333333332,71.76190476190476,15.703296703296703,58.42857142857143,17.2332361516035,64.74635568513119
1984-03-08,29,56,20.333333333333332,53,25,61.285714285714285,16.666666666666668,70.61904761904762,15.692307692307692,58.494505494505496,17.230320699708454,64.77551020408163
1984-03-09,13,54,28.666666666666668,51,24.571428571428573,58.42857142857143,17.714285714285715,71.0952380952381,15.89010989010989,58.57142857142857,17.2332361516035,64.8396501457726
1984-03-10,17,44,22.666666666666668,52.666666666666664,21,55.57142857142857,17.904761904761905,71.85714285714286,16,58.40659340659341,17.21282798833819,64.83673469387755
1984-03-11,9,56,19.666666666666668,51.333333333333336,18.428571428571427,52.857142857142854,17.904761904761905,71.76190476190476,15.945054945054945,57.956043956043956,17.215743440233236,64.80174927113703
1984-03-12,11,73,13,51.333333333333336,18.428571428571427,52.714285714285715,18,71.95238095238095,15.68131868131868,57.73626373626374,17.198250728862973,64.81049562682216
1984-03-13,19,88,12.333333333333334,57.666666666666664,19.428571428571427,54.285714285714285,17.904761904761905,72.71428571428571,15.54945054945055,57.8021978021978,17.183673469387756,64.8862973760933
1984-03-14,6,110,13,72.33333333333333,17.714285714285715,59.857142857142854,18.142857142857142,73.0952380952381,15.494505494505495,58.0989010989011,17.189504373177844,65.03206997084548
1984-03-15,9,114,12,90.33333333333333,14.857142857142858,68.71428571428571,18.047619047619047,73.80952380952381,15.296703296703297,58.747252747252745,17.104956268221574,65.21574344023324
1984-03-16,16,119,11.333333333333334,104,12,77,17.761904761904763,74.33333333333333,15.208791208791208,59.45054945054945,17.03206997084548,65.37026239067055
1984-03-17,22,105,10.333333333333334,114.33333333333333,12.428571428571429,86.28571428571429,18.047619047619047,74.57142857142857,15.31868131868132,60.35164835164835,17.005830903790088,65.55102040816327
1984-03-18,18,92,15.666666666666666,112.66666666666667,13.142857142857142,95,18.761904761904763,74.42857142857143,15.494505494505495,61.043956043956044,17.014577259475217,65.69970845481049
1984-03-19,12,88,18.666666666666668,105.33333333333333,14.428571428571429,100.14285714285714,18.857142857142858,74.38095238095238,15.615384615384615,61.65934065934066,17.002915451895042,65.78425655976676
1984-03-20,4,95,17.333333333333332,95,14.571428571428571,102.28571428571429,17.80952380952381,75.19047619047619,15.648351648351648,62.252747252747255,17.014577259475217,65.84839650145773
1984-03-21,7,96,11.333333333333334,91.66666666666667,12.428571428571429,103.28571428571429,17.61904761904762,76.23809523809524,15.637362637362637,63,16.994169096209912,65.932944606414
1984-03-22,21,95,7.666666666666667,93,12.571428571428571,101.28571428571429,17.476190476190474,77.0952380952381,15.67032967032967,63.79120879120879,16.909620991253643,66.01749271137027
1984-03-23,18,84,10.666666666666666,95.33333333333333,14.285714285714286,98.57142857142857,16.952380952380953,78,15.76923076923077,64.65934065934066,16.839650145772595,66.13702623906705
1984-03-24,10,85,15.333333333333334,91.66666666666667,14.571428571428571,93.57142857142857,16,78.47619047619048,15.846153846153847,65.3956043956044,16.720116618075803,66.23323615160349
1984-03-25,34,96,16.333333333333332,88,12.857142857142858,90.71428571428571,14.80952380952381,79.52380952380952,15.791208791208792,66.07692307692308,16.653061224489797,66.32069970845481
1984-03-26,16,90,20.666666666666668,88.33333333333333,15.142857142857142,91.28571428571429,16,81.38095238095238,16.043956043956044,66.87912087912088,16.696793002915452,66.40524781341108
1984-03-27,23,87,20,90.33333333333333,15.714285714285714,91.57142857142857,16.571428571428573,82.71428571428571,16.043956043956044,67.64835164835165,16.71137026239067,66.45189504373178
1984-03-28,60,95,24.333333333333332,91,18.428571428571427,90.42857142857143,16.19047619047619,84.52380952380952,16.13186813186813,68.57142857142857,16.752186588921283,66.42857142857143
1984-03-29,52,97,33,90.66666666666667,26,90.28571428571429,17.80952380952381,86.76190476190476,16.64835164835165,69.6043956043956,16.889212827988338,66.46064139941691
1984-03-30,29,109,45,93,30.428571428571427,90.57142857142857,18.904761904761905,88.71428571428571,17.12087912087912,70.6043956043956,17.005830903790088,66.51895043731778
1984-03-31,25,117,47,100.33333333333333,32,94.14285714285714,19.666666666666668,91.33333333333333,17.076923076923077,71.68131868131869,17.040816326530614,66.6064139941691
1984-04-01,34,103,35.333333333333336,107.66666666666667,34.142857142857146,98.71428571428571,20.047619047619047,94.80952380952381,17.054945054945055,72.9010989010989,17.06413994169096,66.72303206997084
1984-04-02,46,94,29.333333333333332,109.66666666666667,34.142857142857146,99.71428571428571,21.238095238095237,97.04761904761905,17.12087912087912,73.85714285714286,16.985422740524783,66.77259475218659
1984-04-03,42,89,35,104.66666666666667,38.42857142857143,100.28571428571429,22.904761904761905,98.04761904761905,17.406593406593405,74.71428571428571,17.026239067055393,66.73760932944606
1984-04-04,84,75,40.666666666666664,95.33333333333333,41.142857142857146,100.57142857142857,24,98.0952380952381,17.64835164835165,75.49450549450549,17.067055393586006,66.69970845481049
1984-04-05,57,63,57.333333333333336,86,44.57142857142857,97.71428571428571,27.714285714285715,96.42857142857143,18.24175824175824,76.12087912087912,17.271137026239067,66.58309037900875
1984-04-06,12,65,61,75.66666666666667,45.285714285714285,92.85714285714286,30,94,18.582417582417584,76.62637362637362,17.402332361516034,66.36443148688046
1984-04-07,25,45,51,67.66666666666667,42.857142857142854,86.57142857142857,29.80952380952381,91.42857142857143,18.560439560439562,77.07692307692308,17.323615160349853,66.17492711370262
1984-04-08,58,23,31.333333333333332,57.666666666666664,42.857142857142854,76.28571428571429,29.952380952380953,88.57142857142857,18.78021978021978,77.32967032967034,17.32069970845481,65.96793002915452
1984-04-09,37,10,31.666666666666668,44.333333333333336,46.285714285714285,64.85714285714286,31.857142857142858,85.28571428571429,19.384615384615383,77.1978021978022,17.419825072886297,65.7201166180758
1984-04-10,8,14,40,26,45,52.857142857142854,33.04761904761905,81.57142857142857,19.747252747252748,76.79120879120879,17.486880466472304,65.45481049562682
1984-04-11,13,24,34.333333333333336,15.666666666666666,40.142857142857146,42.142857142857146,33.23809523809524,77.71428571428571,19.681318681318682,76.42857142857143,17.481049562682216,65.23615160349854
1984-04-12,15,26,19.333333333333332,16,30,34.857142857142854,33.523809523809526,74.28571428571429,19.714285714285715,76.20879120879121,17.443148688046648,65.067055393586
1984-04-13,15,24,12,21.333333333333332,24,29.571428571428573,33.23809523809524,71,19.824175824175825,75.97802197802197,17.416909620991255,64.88338192419825
1984-04-14,18,35,14.333333333333334,24.666666666666668,24.428571428571427,23.714285714285715,33.095238095238095,68.14285714285714,19.89010989010989,75.75824175824175,17.419825072886297,64.7201166180758
1984-04-15,10,58,16,28.333333333333332,23.428571428571427,22.285714285714285,33.476190476190474,65.76190476190476,20.021978021978022,75.68131868131869,17.448979591836736,64.54810495626822
1984-04-16,4,62,14.333333333333334,39,16.571428571428573,27.285714285714285,32.333333333333336,63.95238095238095,20.065934065934066,75.9010989010989,17.44606413994169,64.43731778425656
1984-04-17,8,61,10.666666666666666,51.666666666666664,11.857142857142858,34.714285714285715,31.761904761904763,62.61904761904762,20.043956043956044,76.12087912087912,17.440233236151602,64.28279883381924
1984-04-18,7,71,7.333333333333333,60.333333333333336,11.857142857142858,41.42857142857143,31.047619047619047,61.38095238095238,20.054945054945055,76.25274725274726,17.440233236151602,64.1399416909621
1984-04-19,12,75,6.333333333333333,64.66666666666667,11,48.142857142857146,28.523809523809526,60.23809523809524,20.065934065934066,76.49450549450549,17.314868804664723,64.04081632653062
1984-04-20,20,64,9,69,10.571428571428571,55.142857142857146,26.61904761904762,59.19047619047619,19.98901098901099,76.73626373626374,17.198250728862973,63.92128279883382
1984-04-21,11,59,13,70,11.285714285714286,60.857142857142854,26.19047619047619,57.04761904761905,20.10989010989011,76.75824175824175,17.14868804664723,63.731778425655975
1984-04-22,5,49,14.333333333333334,66,10.285714285714286,64.28571428571429,25.523809523809526,54.285714285714285,20.0989010989011,76.6923076923077,17.113702623906704,63.51020408163265
1984-04-23,6,55,12,57.333333333333336,9.571428571428571,63,24.142857142857142,51.714285714285715,20.021978021978022,76.51648351648352,17.06997084548105,63.28862973760933
